tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,name,retweet_count,text,tweet_created,tweet_location,user_timezone
569358701317869571,negative,1.0,Late Flight,1.0,Southwest,masonsontwiter2,0, yall have me sleeping in the airport until 4pm tomorrow thanks,2015-02-21 20:51:07,,Alaska
569358646892748801,negative,1.0,Customer Service Issue,0.6507,Southwest,abrandt88,0, ive been on hold for 2 hours to reschedule my cancelled flightled flight for the morning what gives i need help now,2015-02-21 20:50:54,"Boston, MA",Eastern Time (US & Canada)
569358476402499584,negative,1.0,Can't Tell,0.3516,Southwest,G1GARRISON,0, fail  southwest changes my flight to a different time and city and blames it on me they wont correct it furious,2015-02-21 20:50:13,,
569358458404802561,positive,1.0,None,0.0,Southwest,JustaThoughtR2,0, southwest airline is the way to go,2015-02-21 20:50:09,,
569358195862462464,negative,1.0,Customer Service Issue,1.0,Southwest,Firmadge,0, been holding for 1 hour and 10 minutes to rebook cancelled flightlationyou guys need more help,2015-02-21 20:49:06,,Eastern Time (US & Canada)
569357168765501440,negative,1.0,Cancelled Flight,1.0,Southwest,vancejason,0, flight cancelled flighted two hours on hold then it just hangs up a little help here thx,2015-02-21 20:45:01,"McLean, VA",Eastern Time (US & Canada)
569357127040540673,negative,1.0,Customer Service Issue,0.6925,Southwest,enzo_the_baker,0, i was on hold for over 2 hours and my call got disconnected thanks a lot,2015-02-21 20:44:51,,Eastern Time (US & Canada)
569356085359996929,negative,1.0,Customer Service Issue,1.0,Southwest,Diva_tobe,0, everything ok this is my 3rd call for the day and this time ive been on hold for 15 hrs ill hang up and try again,2015-02-21 20:40:43,,America/New_York
569355826248474624,negative,0.6484,Customer Service Issue,0.6484,Southwest,pasdexcuses,0, your hold music needs 2 be fixedcertain tracks have loud phone button mashing tones in themestimated wait time would help 2,2015-02-21 20:39:41,,
569355332113309696,negative,1.0,Cancelled Flight,0.6596,Southwest,DavidTWalker,0, was on hold for 2 hours before you disconnected me after my flight was cancelled flightled swell company you,2015-02-21 20:37:43,,Central Time (US & Canada)
569355179717369857,negative,1.0,Damaged Luggage,0.6906,Southwest,Deadeye82,0, weather delays arent your fault today but getting to hotel with two soaked suitcases and no dry clothes stinks frustrated,2015-02-21 20:37:07,,
569351618522705920,positive,1.0,None,0.0,Southwest,tbat08,0, thanks for getting me home from denver tonight despite the snow,2015-02-21 20:22:58,"Nashville, tn ",Central Time (US & Canada)
569350730034728960,negative,1.0,Cancelled Flight,0.6524,Southwest,Julienbrandt,0, u texted that my flight from denver to sd tmrw is cancelled flightled been on hold for an hour trying to get help any other flights,2015-02-21 20:19:26,San Diego,Pacific Time (US & Canada)
569348678911021056,negative,1.0,Customer Service Issue,1.0,Southwest,relaxnsmile,0,  wow 100 minutes on hold so far now phone is dying,2015-02-21 20:11:17,"Nashville, TN",Central Time (US & Canada)
569347934866636800,neutral,1.0,None,0.0,Southwest,aushianya,0, are you hiring for flight attendants right now,2015-02-21 20:08:20,,
569347549858934784,positive,1.0,None,0.0,Southwest,CharlesJenkins7,0, never lets me down,2015-02-21 20:06:48,"Chicago, IL",Central Time (US & Canada)
569347252550017026,negative,1.0,Customer Service Issue,1.0,Southwest,JCRU28,0, on hold now for 1 hour 25 mins whats the holdup,2015-02-21 20:05:37,USA,Eastern Time (US & Canada)
569347125575725057,negative,1.0,Cancelled Flight,0.6735,Southwest,kaylariley03,0, been waiting for 70 minutes on hold because yall cancelled flightled my return flight answer the phone,2015-02-21 20:05:07,,Eastern Time (US & Canada)
569347122992185344,positive,1.0,None,0.0,Southwest,Lmpilson,0, delacy p is a compassionate professional despite the flight challenges she made passengers feel like priorities,2015-02-21 20:05:06,"Fairfax, VA
",
569346451526041600,positive,1.0,None,0.0,Southwest,Lmpilson,0, the pilotsamp crew on flt 3999 and customer service professionals at baggage claim are outstanding thank you,2015-02-21 20:02:26,"Fairfax, VA
",
569345829653254145,negative,1.0,Lost Luggage,0.3521,Southwest,portlandbridges,0, how to find out if my parents luggage really went to fll on a cancelled flighted sw flight  called 1800iflyswa long long waits,2015-02-21 19:59:58,,
569344036256903168,negative,1.0,Customer Service Issue,0.6813,Southwest,kaylaelainefox,0, been on hold for an hour i need to rebook my flight that was cancelled flighted help,2015-02-21 19:52:50,"Norfolk, VA",Central Time (US & Canada)
569343579899822081,neutral,1.0,None,0.0,Southwest,parTAYwithBIER,1, can you speed up your flight from az to omaha i need to see muh boy ,2015-02-21 19:51:01,from the middle of america,Eastern Time (US & Canada)
569342909205647360,negative,1.0,Cancelled Flight,1.0,Southwest,Tom_Fili,0, flight cancelled flightled stuck for 3 days paid for a boarding refused to honor it with rescheduled flight,2015-02-21 19:48:22,"Havertown, Pa.",Eastern Time (US & Canada)
569342650068934657,negative,1.0,Cancelled Flight,1.0,Southwest,opfree,0,  flight today from phl to dal cancelled flightled 96 min on hold rebooked for tomorrow now that flight is cancelled flightled  on hold again,2015-02-21 19:47:20,,
569342608813793280,negative,1.0,Customer Service Issue,0.6799,Southwest,offroad437km,0, been on hold over an hr to rebook a cancelled flighted flight do you have anyone working,2015-02-21 19:47:10,,Central Time (US & Canada)
569341791482220545,positive,1.0,None,0.0,Southwest,MickeySnowflake,0, thanks for helping out class act all the way see you in the air,2015-02-21 19:43:55,N 30°23' 0'' / W 97°44' 0'',
569340341956038657,negative,1.0,Cancelled Flight,1.0,Southwest,AmyKeefe,0, flight to bos cancelled flightled no flights till tuesday spent 1000 to get a flight through another airline  170 for hotel refund,2015-02-21 19:38:10,,
569338800452669440,negative,1.0,Cancelled Flight,0.6632,Southwest,sammy_ike_blaze,0, flight was cancelled flighted ive been on hold for 50 minutes with no human interaction i wanna get away,2015-02-21 19:32:02,"New York, NY",Eastern Time (US & Canada)
569337520573390849,negative,1.0,Customer Service Issue,0.6593,Southwest,mullane_michael,0, on hold with airline 45 min and counting service is terrible,2015-02-21 19:26:57,,
569336975750094848,negative,1.0,Customer Service Issue,1.0,Southwest,tyziniel,0, on hold for 45 minutes trying to rebook a cancelled flightled flight with a companion ticket help,2015-02-21 19:24:47,"Chicago, IL",
569336871853170688,negative,1.0,Late Flight,1.0,Southwest,scoobydoo9749,0, why am i still in baltimore  is doing laps around us and laughing about it  ridiculous,2015-02-21 19:24:22,"Tallahassee, FL",America/Chicago
569336246474022912,neutral,1.0,None,0.0,Southwest,OrlandoVIPs,0, im ready for mayweatherpacquiao in vegas may 2nd ,2015-02-21 19:21:53,Orlando.South Beach.Vegas,Eastern Time (US & Canada)
569335624056090624,negative,1.0,Cancelled Flight,1.0,Southwest,Tom_Fili,0, you have the worst service you cancelled flightled all your flights fll to phl all  flights flew stuck in fl 3 days done,2015-02-21 19:19:25,"Havertown, Pa.",Eastern Time (US & Canada)
569334635227820032,negative,0.648,Cancelled Flight,0.648,Southwest,JayWogi,0, my flight was cancelled flighted for tomorrow and hold times are long can i cancelled flight a leg with you,2015-02-21 19:15:29,"Houston, Texas",Central Time (US & Canada)
569334621252526080,negative,1.0,Customer Service Issue,1.0,Southwest,_JASSSYY,0, your phone lines suck i have a dilemma,2015-02-21 19:15:26,Beysus,Pacific Time (US & Canada)
569333637382053889,negative,1.0,Lost Luggage,1.0,Southwest,scoobydoo9749,0, a week after valentines daynot feeling the luv going on 11 hrs  and dont my bags arent even coming w me,2015-02-21 19:11:31,"Tallahassee, FL",America/Chicago
569333553705693184,negative,0.6461,Lost Luggage,0.6461,Southwest,DAmico_J,0, i sure hope you are able to get my bag to memphis for tomorrowwould be nice to have some clean clothes for work,2015-02-21 19:11:11,RI when home.,Eastern Time (US & Canada)
569332773326090240,negative,1.0,Late Flight,0.3573,Southwest,nusaiba,0, you rerouted my bfs flight and hes diabetic with little insulin even though we tried to change it the agent wouldnt do it,2015-02-21 19:08:05,,Pacific Time (US & Canada)
569332471193595904,negative,1.0,Lost Luggage,0.6372,Southwest,scoobydoo9749,0,  no such thing as a free flight gonna be spending 100 on board rental bc swa couldnt get my baggage to greenville w me,2015-02-21 19:06:53,"Tallahassee, FL",America/Chicago
569332442194178049,negative,1.0,Cancelled Flight,1.0,Southwest,Tom_Fili,2, cancelled flightled all flights fort lauderdale to philly usair flights got to philly with no problem wtf is wrong with sw ,2015-02-21 19:06:46,"Havertown, Pa.",Eastern Time (US & Canada)
569332152065593345,positive,1.0,None,0.0,Southwest,claywhittington,0, kudos for adding passbook to your app i love it,2015-02-21 19:05:37,"Wilmington, North Carolina",Eastern Time (US & Canada)
569330414193483776,positive,0.6753,None,0.0,Southwest,ke_gluth,0, male flight attendant on flight 3913 from orlando to indy was amazing he needs a raise  had the best experience with him,2015-02-21 18:58:43,,Central Time (US & Canada)
569329014826864640,negative,1.0,Cancelled Flight,1.0,Southwest,bradtronic,0, why was flight 4199 out of boston tmrw  1230 cancelled flightled,2015-02-21 18:53:09,Chicago,Central Time (US & Canada)
569324719993827329,negative,0.6966,Lost Luggage,0.6966,Southwest,asreese,0, you have no baggage tracking system,2015-02-21 18:36:05,"Washington, DC",
569324035835711489,positive,0.6972,None,0.0,Southwest,AStempleimages,0, thx for the grand view today flt 3825 seatac to phx grandcanyon arizona wow love photography ,2015-02-21 18:33:22,"San Juan Island, WA",Pacific Time (US & Canada)
569323555365752833,negative,1.0,Late Flight,0.6327,Southwest,scoobydoo9749,0, still havent left  maybe by the time im suppose to fly back to austin on tuesday well have moved,2015-02-21 18:31:27,"Tallahassee, FL",America/Chicago
569321988591906818,negative,1.0,Cancelled Flight,0.3453,Southwest,scoobydoo9749,0, coming up on 10 hrs and all at the gate not leaving and without my baggage swa you are my nightmare,2015-02-21 18:25:14,"Tallahassee, FL",America/Chicago
569320844503228416,negative,1.0,Lost Luggage,0.6484,Southwest,scoobydoo9749,0, finally boarded looks like ill make it to my final destination but my baggage wont  baggagefail bagsflyfreebutnotwithme,2015-02-21 18:20:41,"Tallahassee, FL",America/Chicago
569318991224803328,neutral,1.0,None,0.0,Southwest,NmJean05,0, i am just wondering when are you going to open up fares for november,2015-02-21 18:13:19,"Newark, NJ",Eastern Time (US & Canada)
569318905476476928,neutral,1.0,None,0.0,Southwest,scoobydoo9749,0, 20 passengers on this plane i shouldve just grabbed my baggage and gave it its own seat,2015-02-21 18:12:59,"Tallahassee, FL",America/Chicago
569318043702177793,negative,0.6552,Cancelled Flight,0.6552,Southwest,taylor_nacci,0, crazy how every airline flew out to the northeast tonight except you,2015-02-21 18:09:33,10/5/13,Eastern Time (US & Canada)
569317747101982720,negative,1.0,Lost Luggage,0.6534,Southwest,scoobydoo9749,0, 50min to get bag checked n atx miss my flight spend all day  n not get my baggage at the end of it all  epitimeoffail,2015-02-21 18:08:22,"Tallahassee, FL",America/Chicago
569316487447621632,positive,1.0,None,0.0,Southwest,WOOKesq,0, i wanted to thank the great efforts of jamie mckinnie in buf she is a true pro during major delays she was owning it raise,2015-02-21 18:03:22,catch me if you can,Eastern Time (US & Canada)
569316220551372800,negative,0.6725,Can't Tell,0.3493,Southwest,CandiceThurrott,0, im flying in a couple of weeks and i need my ticket changed from my maiden name to my married name pls help,2015-02-21 18:02:19,"Middletown, CT",
569314535103983617,negative,1.0,Lost Luggage,0.6771,Southwest,scoobydoo9749,0, 9 hours at this airport and you cant move a bag from one plane to another furious,2015-02-21 17:55:37,"Tallahassee, FL",America/Chicago
569313760864632832,neutral,0.6459,None,0.0,Southwest,BK_ATX15,0, how do i retroactively add previous flightsmilespoints to current rapid rewards balance,2015-02-21 17:52:32,"Austin, TX",
569313734566547456,neutral,1.0,None,0.0,Southwest,WOOKesq,0, sending now via dm,2015-02-21 17:52:26,catch me if you can,Eastern Time (US & Canada)
569312734896136193,positive,0.6679999999999999,None,0.0,Southwest,Sluggohill,0, thanks for making good on  s cancelled flightled flight,2015-02-21 17:48:27,Columbus OH,
569312688272052224,positive,0.6526,None,0.0,Southwest,reiokam,0, just sent another 4 drink couponsi think i have over 30 coupons now free drinks anyone,2015-02-21 17:48:16,Los Angeles/SF/Palo Alto,Pacific Time (US & Canada)
569311935835062272,neutral,1.0,None,0.0,Southwest,kolak_jason,0, quick question lets say i book a flight i did so and you then drop the price do i get the cheaper rate,2015-02-21 17:45:17,,Atlantic Time (Canada)
569311644934807552,negative,0.6939,Customer Service Issue,0.3776,Southwest,DCBjr21,0, how many trees have to die before you stop trying to sell us a credit  card optout ,2015-02-21 17:44:08,,Alaska
569311482950897665,negative,1.0,Lost Luggage,1.0,Southwest,scoobydoo9749,0, bags fly freejust not to where youre going,2015-02-21 17:43:29,"Tallahassee, FL",America/Chicago
569310885191286784,negative,1.0,Lost Luggage,0.3824,Southwest,scoobydoo9749,0, 2 hrs to put a tag on my bag sayin it should go to greenville instead of raleigh are you kidding me,2015-02-21 17:41:06,"Tallahassee, FL",America/Chicago
569310448300003328,negative,1.0,Can't Tell,0.6878,Southwest,ASheldDPT,0, disappointed in the faa regulation you have 2 furnish proof of age 4 toddler thx for the unnecessary headache flyunited,2015-02-21 17:39:22,Ohio & Kentucky,
569309777567875075,positive,1.0,None,0.0,Southwest,PeteGiovine,0, i love you southwest i accept all your flight attendants and their many talents always flyswa,2015-02-21 17:36:42,,Alaska
569308881438052352,negative,0.6695,Can't Tell,0.3541,Southwest,scoobydoo9749,0, am i flying on spirit air,2015-02-21 17:33:09,"Tallahassee, FL",America/Chicago
569308552671707136,negative,1.0,Lost Luggage,1.0,Southwest,scoobydoo9749,0, 9 hrs in baltimore still not going to get my baggage to greenville w me this is just unbelievable,2015-02-21 17:31:50,"Tallahassee, FL",America/Chicago
569306524155310080,positive,0.6768,None,0.0,Southwest,kolak_jason,0,  flying with you in april first time on southwest cant wait flew american airlines last time was meh,2015-02-21 17:23:47,,Atlantic Time (Canada)
569305311007399936,negative,1.0,Lost Luggage,0.6768,Southwest,_crazdan,0, baggage claim has already changed 2xmost recent had 3 bags come out and then stopclaim team has no idea whats going on,2015-02-21 17:18:57,,
569304845091524608,neutral,0.6738,None,0.0,Southwest,Sluggohill,0, just sent dm with confirmation number and passenger name on swa 3104 mcogtcmh,2015-02-21 17:17:06,Columbus OH,
569304533140185088,negative,1.0,Can't Tell,0.6711,Southwest,VinceEgan,0, flight 3336  why do multiple tracking sites have more up to date info than swas app and website,2015-02-21 17:15:52,"Hudson, NH",Eastern Time (US & Canada)
569302780013355008,negative,1.0,Cancelled Flight,0.6591,Southwest,Sluggohill,0,  had to fly  mcogtcmh for 400 bc we cldnt reach swa to reroute swa 3104 cancelled flightlation voucher wld help,2015-02-21 17:08:54,Columbus OH,
569301668904329216,negative,1.0,Can't Tell,1.0,Southwest,Laughable_con,0, you are the worst airline congrats,2015-02-21 17:04:29,,
569301386262745089,neutral,1.0,None,0.0,Southwest,dcoadavon,0, have a cup coffee and relax while you check out the new deals and promotions at avon twice a month at doug ,2015-02-21 17:03:22,San Diego,
569301244948324353,positive,0.6622,None,0.0,Southwest,scpetrel,0, ill do that cant dm until you follow me thanks,2015-02-21 17:02:48,"Charleston, SC",Eastern Time (US & Canada)
569296792426295297,negative,1.0,Late Flight,1.0,Southwest,bsjuts,0, now our pilots timed outgetmeoutofhere,2015-02-21 16:45:06,Nebraska ,Central Time (US & Canada)
569296707982221312,positive,1.0,None,0.0,Southwest,FullMetalRock,0, thanks for sending my kid to the destinationdragons concert vegas  so awesome ,2015-02-21 16:44:46,AREA 51 NEVADA ,Eastern Time (US & Canada)
569293537864499200,negative,1.0,Can't Tell,1.0,Southwest,Tom_Fili,2, my rating for southwest 9 on s scale of 1 to 10,2015-02-21 16:32:11,"Havertown, Pa.",Eastern Time (US & Canada)
569293499968950272,negative,1.0,Customer Service Issue,1.0,Southwest,BigSho31,0, we are trying to fly back from orlando to bwi the website has crashed and no one answered the phone help,2015-02-21 16:32:02,,Eastern Time (US & Canada)
569292859909672960,positive,0.6519,None,0.0,Southwest,puertotexan,0, yes just a few minutes after my tweet she was able to reschedule her flight thanks,2015-02-21 16:29:29,"Houston, Texas",
569292280000962561,negative,1.0,longlines,0.3441,Southwest,Murocker,0, please help us check in i never expected you to make travel painful just like the rest all of a suddenintlcheckin,2015-02-21 16:27:11,"Buffalo, NY",Eastern Time (US & Canada)
569292068981510144,negative,1.0,Bad Flight,0.3763,Southwest,blindref19,0, cant fly in precipitation and  has planes that dont work after 5 3rd airline had better be a charm tomorrow,2015-02-21 16:26:20,Joe Louis Arena/Goggin Ice Ctr,Eastern Time (US & Canada)
569291509305970688,negative,1.0,Bad Flight,0.6667,Southwest,DrShelleySFF,0, went to front restroom on plane on sink sign that said no water use hand sanitizer first time ive ever seen that gross,2015-02-21 16:24:07,San Diego,Pacific Time (US & Canada)
569288530419175424,negative,1.0,Customer Service Issue,0.3363,Southwest,mollywynne,0, wifi on my plane but i gotta pay for it help your broke homegirl out,2015-02-21 16:12:17,Aspiring Disney princess✨,Eastern Time (US & Canada)
569288268530917376,negative,1.0,Customer Service Issue,0.6989,Southwest,AhamayIkuzus,0, yep after two hours and thirty minutes,2015-02-21 16:11:14,St Louis,Central Time (US & Canada)
569288008144330752,negative,1.0,Customer Service Issue,0.6813,Southwest,Murocker,0, hey why dont you add the intl number to your error when checking in going on 6 hrs looking for a way to checkin cancun,2015-02-21 16:10:12,"Buffalo, NY",Eastern Time (US & Canada)
569286897404669953,negative,1.0,Customer Service Issue,0.6821,Southwest,cleordz,0,  i finally hung up after 2 hours and was not able to get the flight i needed stuckintampa ,2015-02-21 16:05:47,"Washington, DC/Austin, Texas",
569285269981167616,negative,1.0,Lost Luggage,1.0,Southwest,JeremyLittau,0, my wife needs help she is stranded in chicago and cant get out until monday they wont find her bag because volume too high,2015-02-21 15:59:19,"Lehigh Valley, PA",Eastern Time (US & Canada)
569285184605986816,negative,1.0,Customer Service Issue,1.0,Southwest,sailorchick9705,0, i was on hold for two hours and finally hung up i was able to do what i needed to without customer service eventually,2015-02-21 15:58:59,CT,
569282844155125761,negative,1.0,Lost Luggage,1.0,Southwest,walmartpimp19,0, im here  airport  ive waited 3 hours for my bag no one knows shit mgmt knows nothing  very mad customer,2015-02-21 15:49:41,Colorado ,
569282410170314753,negative,1.0,Cancelled Flight,1.0,Southwest,jewboy__Q,0, how you gonna cancelled flight my flight but run flights at the exact same time cmon fam,2015-02-21 15:47:57,,Atlantic Time (Canada)
569282355904548864,negative,1.0,Customer Service Issue,1.0,Southwest,ChristineFlores,0, thank you ah still wish someone picked up the phone  3hrs dead phone taking your tweet as a refund confirmation,2015-02-21 15:47:45,,Central Time (US & Canada)
569279532261203968,neutral,1.0,None,0.0,Southwest,jamescalderwood,0, the opal dragon book the dragon ali has woven his murdering ways from the philippines to australia ,2015-02-21 15:36:31,South Australia,
569277813280415744,negative,1.0,Cancelled Flight,0.3453,Southwest,stormecharette,0, had to cancelled flight my flight because my cavalli calves was interfering with the onboard equipment,2015-02-21 15:29:42,Maine,Eastern Time (US & Canada)
569277512892551168,positive,1.0,None,0.0,Southwest,goodchrism,0, gate attendant at mccarran c16 vegas to dallas went above and beyond after a long day of frustration it was welcome,2015-02-21 15:28:30,"Boston, MA",Eastern Time (US & Canada)
569276864260255745,negative,1.0,Bad Flight,0.365,Southwest,gokben,0, please refund my ticket what a terrible experience southwestfail,2015-02-21 15:25:55,"Memphis, TN",Central Time (US & Canada)
569276734798893056,positive,0.6813,None,0.0,Southwest,SdubKatz,0," three cheers to your denver staff dont know if we 
will get out but theyre keeping us smiling ",2015-02-21 15:25:24,"Austin, Texas ",
569276042491211777,negative,1.0,Customer Service Issue,0.6656,Southwest,TiscarenoMark,0, conf 8q6mfd finally got through amp told the flight was completely booked  that would have been better info than advise 2 call,2015-02-21 15:22:39,,
569275249725870080,negative,1.0,Lost Luggage,1.0,Southwest,goodchrism,0, lost bag on flight to vegas now to el paso going to dallas love gate attendant said see if can coordinate to get it to love,2015-02-21 15:19:30,"Boston, MA",Eastern Time (US & Canada)
569274600196075520,negative,1.0,Late Flight,0.607,Southwest,AzeenaW,0, breaking my heart at bwi 9 hrs ,2015-02-21 15:16:55,,Atlantic Time (Canada)
569273769652576256,negative,1.0,Customer Service Issue,1.0,Southwest,ChristineFlores,0, officially a customer support game of wills 2hr30 on hold whos the loser here oh yeah thats me,2015-02-21 15:13:37,,Central Time (US & Canada)
569273733334077440,negative,1.0,Customer Service Issue,0.7715,Southwest,nealmo,0,  also gave up after 1 hr 32 minutes on hold maybe put a few more people on it,2015-02-21 15:13:29,,Central Time (US & Canada)
569273409252827137,negative,1.0,Lost Luggage,1.0,Southwest,nealmo,0, 3  hrs wout bags being returned to us after flight 2464 cancelled flightled maybe put a couple people on it,2015-02-21 15:12:12,,Central Time (US & Canada)
569273375954243584,negative,1.0,Cancelled Flight,0.6523,Southwest,like_a_toaster,0, i had to switch airlines and eat the difference which was not insubstantial and cancelled flight all plans for sat amp sun ,2015-02-21 15:12:04,St. Louis,Central Time (US & Canada)
569273230579478529,positive,1.0,None,0.0,Southwest,TimothyJWMusic,0, great blackhistorymonth commercial thx atl singer musician life blacklivesmatter,2015-02-21 15:11:29,Atlanta,Eastern Time (US & Canada)
569271529386745856,negative,1.0,Can't Tell,0.3466,Southwest,Nicks_Ellas,0, well im not sure what there is you can do  the bad experience had already been had,2015-02-21 15:04:43,,Atlantic Time (Canada)
569269761240010752,neutral,1.0,None,0.0,Southwest,AscendUTD,0," is now recruiting for fall 15 spring 16 internships 
22315 5 6pm  davidson auditorium1118 jsom utdallas",2015-02-21 14:57:42,"Dallas, TX",Eastern Time (US & Canada)
569268243854192640,negative,1.0,Cancelled Flight,0.6468,Southwest,LWills305,0, there is no way that i am getting back on a plane with your airline i will be calling to get a refund as i drive 17 hrs home,2015-02-21 14:51:40,,
569267194028298241,negative,1.0,Customer Service Issue,1.0,Southwest,ChristineFlores,0, ah  did dm no reply on hold now over 2hrs just spent over 1k to get a united flight tmrw to get home lame,2015-02-21 14:47:30,,Central Time (US & Canada)
569266206596734976,positive,1.0,None,0.0,Southwest,LRBurbs,0, replacing  with beer bravo cheers    ,2015-02-21 14:43:34,chicago,Central Time (US & Canada)
569264328186179584,negative,1.0,Cancelled Flight,0.6715,Southwest,amy_ginsburg,0,  reservation fehqne  21feb15  dcarsw want refund not credit for cancelled flightled flight please,2015-02-21 14:36:06,"North Bethesda, MD",Atlantic Time (Canada)
569264118219214848,negative,1.0,Late Flight,1.0,Southwest,chuxtina,0, okay i understand a delay one way but both ways cmon annoyed flights,2015-02-21 14:35:16,"Los Angeles, CA",Pacific Time (US & Canada)
569263177784905729,positive,0.6421,None,0.0,Southwest,Punkasswill,0, i hope i can be apart of the team with this job opening,2015-02-21 14:31:32,Nwps  CA.,Alaska
569262517333196800,negative,0.7036,Customer Service Issue,0.7036,Southwest,scunning16,0, yes hung up and called a different number,2015-02-21 14:28:55,Ohio,
569262088008417280,negative,0.6989,longlines,0.3548,Southwest,sfmurray1950,0, flight 2646  four hours in the plane on the ground at bwi,2015-02-21 14:27:12,"Helena-West Helena, AR",Central Time (US & Canada)
569262065988308993,neutral,0.6721,None,0.0,Southwest,clchev,0, how can you get your tsa traveler id added to your boarding pass why would it not be included as tsa precheck flying tomorro,2015-02-21 14:27:07,Upstate New York,
569261068050141184,negative,0.6966,Late Flight,0.6966,Southwest,desh9583,0,  hi my flight confirmation  is fwwe7f we are currently stuck in norfolk va trying to get to lga in nyc ant updates thx,2015-02-21 14:23:09,,
569261053927919616,negative,1.0,Customer Service Issue,0.6574,Southwest,LWills305,0, worst customer service ever you cancelled flightled my connecting flight to ny hours ago amp didnt tell me now im stuck in tampa,2015-02-21 14:23:06,,
569260462606569473,neutral,1.0,None,0.0,Southwest,jvancequ,0, i like to see if i can change flight plz help thx,2015-02-21 14:20:45,,
569260280687005697,negative,1.0,Cancelled Flight,1.0,Southwest,jvancequ,0, are ur flight still cancelled flight from nashville tn today and tomorrow to dallas tx i been waiting on phone to ur office for 40 min,2015-02-21 14:20:01,,
569259858882662401,negative,1.0,Cancelled Flight,1.0,Southwest,juicereddi,0, you cancelled flightled my flight to ewr flt 3076 u also cancelled flightled flights to lga yet  is flying on time to both wth,2015-02-21 14:18:21,New York,Pacific Time (US & Canada)
569259645019275264,negative,1.0,Can't Tell,0.6448,Southwest,duhhhLilah,0, why are you literally the worst,2015-02-21 14:17:30,New Orleans,Central Time (US & Canada)
569259613041897473,negative,0.6526,Flight Booking Problems,0.6526,Southwest,duhhhLilah,0, why cant i reschedule my flight online,2015-02-21 14:17:22,New Orleans,Central Time (US & Canada)
569259515398504449,negative,1.0,Customer Service Issue,1.0,Southwest,duhhhLilah,0, change your hold music going on hour 3 and im about to loose it,2015-02-21 14:16:59,New Orleans,Central Time (US & Canada)
569259404589191168,negative,1.0,Customer Service Issue,1.0,Southwest,duhhhLilah,0, please please please answer the phone  ,2015-02-21 14:16:33,New Orleans,Central Time (US & Canada)
569259333197930498,negative,1.0,Customer Service Issue,1.0,Southwest,duhhhLilah,0, did anyone come into work today u should have all the pilots and flight attendants answer phones if no one is flying,2015-02-21 14:16:16,New Orleans,Central Time (US & Canada)
569259238989688833,negative,1.0,Late Flight,0.3488,Southwest,desh9583,0,  holding us hostage for about an hour with no updates if they are taking us to ny or not whats going ,2015-02-21 14:15:53,,
569259056017178624,negative,1.0,Late Flight,0.6543,Southwest,annemoriarity,0, i always brag about ur service but very disappointed today apparently ill be sleeping on floor of dallas airport tonight ,2015-02-21 14:15:09,"Washington, D.C.",Eastern Time (US & Canada)
569258359670644736,negative,1.0,Can't Tell,1.0,Southwest,scoobydoo9749,0, the ball has been dropped my snowboard will not be making it to my destination totalfail letdown,2015-02-21 14:12:23,"Tallahassee, FL",America/Chicago
569258009320419330,negative,1.0,Can't Tell,0.6591,Southwest,MyGuitarSS,0, you are failing diverted stuck and no communication make a decision and let us go  flight 4229,2015-02-21 14:11:00,,Quito
569257918815539200,negative,1.0,Customer Service Issue,0.6559999999999999,Southwest,Shugnussy,0, i have sent the dm should i continue to wait on hold with a rep or will you be servicing me here,2015-02-21 14:10:38,"Liberty Lake, WA",Pacific Time (US & Canada)
569257626715889664,positive,1.0,None,0.0,Southwest,suezquesteen,0, i made it heading to denver and your employees really are as pleasant as i just told someone your application asks  thanks,2015-02-21 14:09:29,"Murfreesboro, TN",Central Time (US & Canada)
569256107186782209,neutral,0.3754,None,0.0,Southwest,scoobydoo9749,0, but if my bag makes it with me to greenville tonight then all is forgiven highhopes,2015-02-21 14:03:26,"Tallahassee, FL",America/Chicago
569255845394952192,negative,0.6198,longlines,0.3265,Southwest,Shugnussy,0, im just calling to cancelled flight a flight i already rebooked it on another card just need to cancelled flight the previous reservation,2015-02-21 14:02:24,"Liberty Lake, WA",Pacific Time (US & Canada)
569255493610442752,negative,1.0,Customer Service Issue,0.355,Southwest,VenessaFaith,0, can you please dm me who i can speak with regarding my receipts and who i can email a presidential level complaint,2015-02-21 14:01:00,"Rochester, NY",Atlantic Time (Canada)
569255280275369984,negative,1.0,Customer Service Issue,1.0,Southwest,coreysexson,0, ind website says contact airline for flight 899 tomorrow to atl on hold for over an hour can you give me any more info,2015-02-21 14:00:09,Indianapolis,Eastern Time (US & Canada)
569254331725139968,neutral,0.6733,None,0.0,Southwest,dragons_arelife,0, hey southwest can i see  in atlanta my friend has never been there loves them and he is from taiwan,2015-02-21 13:56:23,City of Angels,Pacific Time (US & Canada)
569254020457635840,negative,1.0,Lost Luggage,1.0,Southwest,scoobydoo9749,0, not at all rerouted to snowy bwi been trying to figure out how to get out of here now dealing with more baggage troubles,2015-02-21 13:55:09,"Tallahassee, FL",America/Chicago
569252529596297217,negative,1.0,Customer Service Issue,0.6822,Southwest,abbeymcole,0, officially on hold for 2 hours,2015-02-21 13:49:13,Kansas City,Central Time (US & Canada)
